inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
8377,1676,2,177,31,2026-02-18
8378,1676,3,158,84,2026-03-08
8379,1676,4,266,66,2026-03-02
8380,1676,5,176,25,2026-02-24
8381,1677,1,92,20,2026-03-04
8382,1677,2,219,64,2026-02-18
8383,1677,3,366,58,2026-02-14
8384,1677,4,190,62,2026-02-24
8385,1677,5,196,83,2026-03-11
8386,1678,1,95,54,2026-03-07
8387,1678,2,170,46,2026-02-17
8388,1678,3,462,41,2026-02-21
8389,1678,4,210,70,2026-02-26
8390,1678,5,128,78,2026-02-12
8391,1679,1,221,22,2026-03-02
8392,1679,2,254,31,2026-02-21
8393,1679,3,263,52,2026-03-12
8394,1679,4,441,52,2026-02-17
8395,1679,5,246,85,2026-03-01
8396,1680,1,355,61,2026-02-11
8397,1680,2,90,52,2026-03-03
8398,1680,3,450,63,2026-03-01
8399,1680,4,473,20,2026-02-14
8400,1680,5,190,22,2026-03-02
8401,1681,1,170,32,2026-03-10
8402,1681,2,311,88,2026-02-25
8403,1681,3,254,83,2026-02-13
8404,1681,4,485,46,2026-02-19
8405,1681,5,415,70,2026-03-12
8406,1682,1,245,59,2026-03-12
8407,1682,2,285,37,2026-02-21
8408,1682,3,462,24,2026-02-19
8409,1682,4,270,90,2026-02-20
8410,1682,5,259,58,2026-02-11
8411,1683,1,181,77,2026-02-17
8412,1683,2,418,99,2026-02-21
8413,1683,3,399,28,2026-02-25
8414,1683,4,428,31,2026-02-25
8415,1683,5,234,56,2026-02-23
8416,1684,1,415,88,2026-03-06
8417,1684,2,382,66,2026-03-01
8418,1684,3,347,79,2026-03-03
8419,1684,4,331,26,2026-02-26
8420,1684,5,204,93,2026-03-06
8421,1685,1,180,31,2026-03-06
8422,1685,2,115,28,2026-02-18
8423,1685,3,43,83,2026-02-26
8424,1685,4,328,41,2026-02-23
8425,1685,5,294,34,2026-02-24
8426,1686,1,105,38,2026-02-17
8427,1686,2,280,31,2026-03-08
8428,1686,3,225,60,2026-02-16
8429,1686,4,394,64,2026-02-13
8430,1686,5,495,20,2026-02-28
8431,1687,1,187,42,2026-02-15
8432,1687,2,374,93,2026-02-23
8433,1687,3,204,88,2026-02-19
8434,1687,4,83,63,2026-02-11
8435,1687,5,266,38,2026-02-26
8436,1688,1,244,26,2026-03-06
8437,1688,2,259,96,2026-02-20
8438,1688,3,265,57,2026-03-02
8439,1688,4,125,48,2026-02-24
8440,1688,5,371,28,2026-02-20
8441,1689,1,283,84,2026-02-11
8442,1689,2,347,64,2026-02-20
8443,1689,3,422,98,2026-03-12
8444,1689,4,355,53,2026-02-19
8445,1689,5,70,75,2026-03-02
8446,1690,1,119,27,2026-02-22
8447,1690,2,491,77,2026-03-08
8448,1690,3,500,95,2026-03-07
8449,1690,4,29,25,2026-02-18
8450,1690,5,55,39,2026-02-14
8451,1691,1,442,62,2026-03-03
8452,1691,2,344,58,2026-02-20
8453,1691,3,351,74,2026-02-28
8454,1691,4,306,91,2026-02-28
8455,1691,5,390,82,2026-03-11
8456,1692,1,59,21,2026-03-09
8457,1692,2,150,30,2026-02-21
8458,1692,3,310,80,2026-02-22
8459,1692,4,399,27,2026-03-11
8460,1692,5,125,97,2026-02-12
8461,1693,1,274,63,2026-02-11
8462,1693,2,27,39,2026-02-25
8463,1693,3,387,41,2026-03-07
8464,1693,4,455,64,2026-02-13
8465,1693,5,287,31,2026-03-02
8466,1694,1,430,32,2026-03-03
8467,1694,2,409,79,2026-02-16
8468,1694,3,279,26,2026-02-22
8469,1694,4,247,98,2026-02-26
8470,1694,5,323,97,2026-02-15
8471,1695,1,65,76,2026-03-03
8472,1695,2,178,94,2026-03-08
8473,1695,3,77,79,2026-03-05
8474,1695,4,395,48,2026-03-04
8475,1695,5,497,88,2026-02-22
8476,1696,1,107,98,2026-02-13
8477,1696,2,418,59,2026-02-25
8478,1696,3,302,86,2026-02-24
8479,1696,4,40,67,2026-02-13
8480,1696,5,477,89,2026-02-18
8481,1697,1,218,26,2026-02-17
8482,1697,2,405,23,2026-02-25
8483,1697,3,266,56,2026-02-11
8484,1697,4,216,64,2026-03-01
8485,1697,5,184,38,2026-02-19
8486,1698,1,486,27,2026-03-08
8487,1698,2,30,64,2026-03-09
8488,1698,3,83,53,2026-02-13
8489,1698,4,214,21,2026-02-12
8490,1698,5,344,49,2026-03-06
8491,1699,1,451,44,2026-02-20
8492,1699,2,208,22,2026-03-03
8493,1699,3,490,20,2026-02-28
8494,1699,4,297,30,2026-02-16
8495,1699,5,116,80,2026-03-05
8496,1700,1,258,41,2026-02-27
8497,1700,2,172,63,2026-02-11
8498,1700,3,15,27,2026-02-19
8499,1700,4,184,79,2026-03-12
8500,1700,5,32,26,2026-02-23
8501,1701,1,453,39,2026-03-04
8502,1701,2,187,52,2026-03-03
8503,1701,3,465,65,2026-02-23
8504,1701,4,240,28,2026-03-05
8505,1701,5,10,45,2026-02-12
8506,1702,1,105,38,2026-03-05
8507,1702,2,473,79,2026-02-20
8508,1702,3,440,72,2026-02-13
8509,1702,4,327,53,2026-03-08
8510,1702,5,248,20,2026-02-28
8511,1703,1,482,65,2026-02-23
8512,1703,2,294,47,2026-03-03
8513,1703,3,251,100,2026-02-27
8514,1703,4,239,73,2026-02-20
8515,1703,5,273,50,2026-02-19
8516,1704,1,69,22,2026-03-10
8517,1704,2,475,41,2026-03-07
8518,1704,3,174,32,2026-02-14
8519,1704,4,134,39,2026-02-27
8520,1704,5,150,86,2026-02-13
8521,1705,1,3,84,2026-03-01
8522,1705,2,415,40,2026-02-13
8523,1705,3,327,37,2026-02-21
8524,1705,4,348,38,2026-03-02
8525,1705,5,362,92,2026-02-24
8526,1706,1,332,30,2026-03-04
8527,1706,2,22,32,2026-02-18
8528,1706,3,321,76,2026-02-20
8529,1706,4,123,75,2026-02-19
8530,1706,5,286,30,2026-03-10
8531,1707,1,341,77,2026-03-11
8532,1707,2,222,22,2026-02-21
8533,1707,3,161,28,2026-02-17
8534,1707,4,307,93,2026-03-11
8535,1707,5,104,92,2026-03-08
8536,1708,1,287,30,2026-02-28
8537,1708,2,15,21,2026-03-10
8538,1708,3,317,54,2026-02-21
8539,1708,4,313,36,2026-02-26
8540,1708,5,241,51,2026-03-03
8541,1709,1,418,75,2026-03-06
8542,1709,2,92,81,2026-02-22
8543,1709,3,106,61,2026-03-11
8544,1709,4,93,89,2026-03-11
8545,1709,5,51,73,2026-02-20
8546,1710,1,24,67,2026-03-09
8547,1710,2,25,79,2026-03-04
8548,1710,3,165,38,2026-02-16
8549,1710,4,448,77,2026-03-09
8550,1710,5,181,60,2026-02-14
8551,1711,1,183,46,2026-03-09
8552,1711,2,55,47,2026-03-09
8553,1711,3,481,76,2026-02-13
8554,1711,4,396,30,2026-02-13
8555,1711,5,153,39,2026-03-09
8556,1712,1,478,97,2026-03-12
8557,1712,2,440,59,2026-02-13
8558,1712,3,459,55,2026-02-18
8559,1712,4,24,44,2026-03-01
8560,1712,5,485,94,2026-02-27
8561,1713,1,105,30,2026-02-21
8562,1713,2,481,59,2026-02-23
8563,1713,3,64,22,2026-02-26
8564,1713,4,491,27,2026-02-19
8565,1713,5,0,90,2026-03-08
8566,1714,1,167,90,2026-02-12
8567,1714,2,298,59,2026-03-12
8568,1714,3,339,86,2026-03-04
8569,1714,4,78,21,2026-02-11
8570,1714,5,276,67,2026-03-08
8571,1715,1,244,95,2026-02-27
8572,1715,2,246,29,2026-02-19
8573,1715,3,135,79,2026-02-22
8574,1715,4,208,44,2026-02-14
8575,1715,5,413,98,2026-02-11
8576,1716,1,497,91,2026-02-12
8577,1716,2,224,79,2026-02-20
8578,1716,3,416,96,2026-02-22
8579,1716,4,27,50,2026-02-20
8580,1716,5,428,47,2026-03-01
8581,1717,1,237,67,2026-02-13
8582,1717,2,498,90,2026-02-25
8583,1717,3,41,99,2026-02-11
8584,1717,4,235,86,2026-03-05
8585,1717,5,258,61,2026-02-15
8586,1718,1,326,94,2026-03-08
8587,1718,2,463,69,2026-03-07
8588,1718,3,400,70,2026-02-13
8589,1718,4,178,54,2026-03-04
8590,1718,5,265,58,2026-03-10
8591,1719,1,314,41,2026-02-21
8592,1719,2,266,31,2026-03-02
8593,1719,3,433,31,2026-02-23
8594,1719,4,4,30,2026-02-23
8595,1719,5,491,44,2026-02-19
8596,1720,1,85,60,2026-02-26
8597,1720,2,401,71,2026-03-11
8598,1720,3,118,43,2026-03-08
8599,1720,4,366,98,2026-02-15
8600,1720,5,335,26,2026-03-07
8601,1721,1,394,59,2026-03-12
8602,1721,2,130,51,2026-02-25
8603,1721,3,391,65,2026-03-06
8604,1721,4,73,76,2026-03-11
8605,1721,5,321,34,2026-02-18
8606,1722,1,255,76,2026-03-08
8607,1722,2,239,41,2026-02-17
8608,1722,3,205,74,2026-02-21
8609,1722,4,280,76,2026-02-11
8610,1722,5,171,100,2026-03-07
8611,1723,1,155,28,2026-02-19
8612,1723,2,210,77,2026-02-17
8613,1723,3,284,65,2026-02-16
8614,1723,4,128,77,2026-02-18
8615,1723,5,0,26,2026-03-08
8616,1724,1,285,95,2026-03-08
8617,1724,2,28,32,2026-02-20
8618,1724,3,197,76,2026-03-04
8619,1724,4,67,80,2026-03-10
8620,1724,5,414,57,2026-03-11
8621,1725,1,223,89,2026-03-01
8622,1725,2,366,49,2026-02-21
8623,1725,3,415,91,2026-02-15
8624,1725,4,54,25,2026-02-18
8625,1725,5,223,90,2026-02-28
8626,1726,1,254,63,2026-02-27
8627,1726,2,254,72,2026-03-04
8628,1726,3,117,25,2026-03-03
8629,1726,4,115,98,2026-02-22
8630,1726,5,366,100,2026-03-01
8631,1727,1,39,87,2026-03-09
8632,1727,2,134,58,2026-02-28
8633,1727,3,120,74,2026-03-12
8634,1727,4,466,44,2026-02-17
8635,1727,5,282,88,2026-03-02
8636,1728,1,88,74,2026-02-20
8637,1728,2,131,70,2026-03-02
8638,1728,3,195,66,2026-03-02
8639,1728,4,356,53,2026-02-26
8640,1728,5,342,26,2026-02-27
8641,1729,1,334,64,2026-02-17
8642,1729,2,263,99,2026-03-02
8643,1729,3,293,47,2026-02-20
8644,1729,4,9,88,2026-02-22
8645,1729,5,306,48,2026-02-21
8646,1730,1,217,26,2026-02-17
8647,1730,2,294,85,2026-03-05
8648,1730,3,486,77,2026-03-07
8649,1730,4,157,49,2026-02-26
8650,1730,5,64,88,2026-03-09
8651,1731,1,468,75,2026-02-27
8652,1731,2,72,68,2026-02-14
8653,1731,3,446,65,2026-02-17
8654,1731,4,111,69,2026-02-20
8655,1731,5,169,71,2026-02-20
8656,1732,1,386,96,2026-03-10
8657,1732,2,212,38,2026-02-16
8658,1732,3,291,86,2026-02-12
8659,1732,4,72,36,2026-03-04
8660,1732,5,452,33,2026-02-27
8661,1733,1,59,72,2026-02-14
8662,1733,2,83,83,2026-03-06
8663,1733,3,19,68,2026-03-11
8664,1733,4,178,62,2026-02-24
8665,1733,5,468,78,2026-02-11
8666,1734,1,441,77,2026-03-09
8667,1734,2,436,81,2026-02-15
8668,1734,3,465,34,2026-02-23
8669,1734,4,477,64,2026-02-22
8670,1734,5,177,42,2026-02-26
8671,1735,1,105,87,2026-02-11
8672,1735,2,27,96,2026-02-21
8673,1735,3,7,68,2026-02-22
8674,1735,4,490,94,2026-02-15
8675,1735,5,289,63,2026-02-28
8676,1736,1,377,91,2026-02-20
8677,1736,2,206,61,2026-02-27
8678,1736,3,73,20,2026-02-11
8679,1736,4,337,25,2026-02-18
8680,1736,5,327,35,2026-02-20
8681,1737,1,130,38,2026-03-09
8682,1737,2,269,22,2026-03-11
8683,1737,3,281,73,2026-02-21
8684,1737,4,136,50,2026-02-11
8685,1737,5,495,64,2026-03-10
8686,1738,1,423,36,2026-03-08
8687,1738,2,78,20,2026-02-15
8688,1738,3,363,53,2026-03-03
8689,1738,4,478,68,2026-03-09
8690,1738,5,317,26,2026-03-10
8691,1739,1,383,38,2026-03-09
8692,1739,2,405,59,2026-03-10
8693,1739,3,296,27,2026-02-11
8694,1739,4,478,35,2026-03-02
8695,1739,5,45,54,2026-03-05
8696,1740,1,463,96,2026-03-05
8697,1740,2,398,50,2026-02-24
8698,1740,3,312,48,2026-03-11
8699,1740,4,53,96,2026-03-10
8700,1740,5,447,56,2026-02-14
8701,1741,1,271,78,2026-02-28
8702,1741,2,171,41,2026-02-20
8703,1741,3,471,96,2026-02-16
8704,1741,4,330,83,2026-02-19
8705,1741,5,223,69,2026-02-24
8706,1742,1,213,31,2026-02-14
8707,1742,2,159,83,2026-02-13
8708,1742,3,64,62,2026-02-19
8709,1742,4,32,73,2026-02-12
8710,1742,5,359,40,2026-02-16
8711,1743,1,409,63,2026-03-04
8712,1743,2,498,73,2026-03-01
8713,1743,3,200,32,2026-02-28
8714,1743,4,6,100,2026-03-05
8715,1743,5,393,37,2026-02-19
8716,1744,1,41,28,2026-03-08
8717,1744,2,232,61,2026-03-08
8718,1744,3,443,60,2026-03-01
8719,1744,4,51,99,2026-02-16
8720,1744,5,346,53,2026-02-15
8721,1745,1,154,61,2026-03-09
8722,1745,2,59,48,2026-02-11
8723,1745,3,237,49,2026-02-21
8724,1745,4,208,93,2026-03-06
8725,1745,5,60,94,2026-03-01
8726,1746,1,386,58,2026-03-09
8727,1746,2,201,75,2026-02-15
8728,1746,3,152,57,2026-02-23
8729,1746,4,174,97,2026-02-22
8730,1746,5,429,72,2026-03-01
8731,1747,1,125,84,2026-03-09
8732,1747,2,160,39,2026-02-19
8733,1747,3,159,59,2026-03-08
8734,1747,4,318,30,2026-02-18
8735,1747,5,39,23,2026-03-02
8736,1748,1,70,79,2026-02-17
8737,1748,2,425,83,2026-03-09
8738,1748,3,466,84,2026-02-19
8739,1748,4,253,50,2026-02-24
8740,1748,5,467,33,2026-03-04
8741,1749,1,270,46,2026-03-12
8742,1749,2,429,42,2026-03-12
8743,1749,3,239,47,2026-02-13
8744,1749,4,387,57,2026-02-22
8745,1749,5,67,81,2026-02-19
8746,1750,1,418,68,2026-03-07
8747,1750,2,279,78,2026-03-01
8748,1750,3,386,95,2026-03-03
8749,1750,4,81,54,2026-02-17
8750,1750,5,321,47,2026-02-18
8751,1751,1,133,24,2026-02-18
8752,1751,2,32,94,2026-02-20
8753,1751,3,55,89,2026-03-11
8754,1751,4,394,24,2026-03-12
8755,1751,5,205,22,2026-02-11
8756,1752,1,306,26,2026-03-09
8757,1752,2,303,25,2026-02-17
8758,1752,3,242,26,2026-03-04
8759,1752,4,435,89,2026-02-20
8760,1752,5,460,73,2026-02-12
8761,1753,1,187,49,2026-02-18
8762,1753,2,148,29,2026-02-12
8763,1753,3,231,39,2026-03-02
8764,1753,4,72,79,2026-03-12
8765,1753,5,339,40,2026-02-17
8766,1754,1,288,32,2026-03-05
8767,1754,2,217,87,2026-03-12
8768,1754,3,27,57,2026-02-24
8769,1754,4,61,46,2026-02-16
8770,1754,5,233,80,2026-02-11
8771,1755,1,376,78,2026-02-14
8772,1755,2,245,54,2026-02-26
8773,1755,3,421,44,2026-03-09
8774,1755,4,357,32,2026-03-10
8775,1755,5,361,99,2026-03-10
8776,1756,1,348,67,2026-03-01
8777,1756,2,216,89,2026-02-14
8778,1756,3,78,21,2026-03-02
8779,1756,4,258,46,2026-03-08
8780,1756,5,365,51,2026-02-22
8781,1757,1,188,43,2026-02-24
8782,1757,2,13,25,2026-02-12
8783,1757,3,413,71,2026-02-27
8784,1757,4,328,68,2026-02-25
8785,1757,5,421,68,2026-02-21
8786,1758,1,379,85,2026-02-18
8787,1758,2,248,20,2026-02-21
8788,1758,3,159,43,2026-03-02
8789,1758,4,71,56,2026-02-13
8790,1758,5,93,36,2026-02-11
8791,1759,1,382,30,2026-02-18
8792,1759,2,98,44,2026-03-10
8793,1759,3,290,71,2026-02-14
8794,1759,4,144,64,2026-02-18
8795,1759,5,131,45,2026-02-26
8796,1760,1,399,52,2026-02-26
8797,1760,2,276,94,2026-03-01
8798,1760,3,106,68,2026-03-09
8799,1760,4,116,89,2026-02-13
8800,1760,5,306,22,2026-03-12
8801,1761,1,282,48,2026-03-05
8802,1761,2,182,68,2026-02-27
8803,1761,3,342,73,2026-02-28
8804,1761,4,55,66,2026-02-19
8805,1761,5,215,58,2026-03-03
8806,1762,1,353,50,2026-03-01
8807,1762,2,127,58,2026-02-21
8808,1762,3,283,54,2026-03-05
8809,1762,4,25,34,2026-03-03
8810,1762,5,434,60,2026-02-18
8811,1763,1,168,35,2026-02-27
8812,1763,2,276,65,2026-03-02
8813,1763,3,209,33,2026-02-21
8814,1763,4,174,100,2026-03-01
8815,1763,5,130,87,2026-03-01
8816,1764,1,218,61,2026-03-12
8817,1764,2,25,51,2026-02-18
8818,1764,3,470,99,2026-02-15
8819,1764,4,24,58,2026-03-10
8820,1764,5,477,81,2026-02-27
8821,1765,1,283,85,2026-02-11
8822,1765,2,333,68,2026-02-15
8823,1765,3,219,52,2026-03-09
8824,1765,4,431,47,2026-02-15
8825,1765,5,155,74,2026-02-27
8826,1766,1,246,61,2026-02-24
8827,1766,2,99,75,2026-03-10
8828,1766,3,107,29,2026-03-01
8829,1766,4,342,67,2026-02-20
8830,1766,5,342,96,2026-02-15
8831,1767,1,100,97,2026-02-17
8832,1767,2,274,32,2026-03-03
8833,1767,3,424,91,2026-02-14
8834,1767,4,499,80,2026-02-27
8835,1767,5,280,81,2026-03-04
8836,1768,1,109,38,2026-03-12
8837,1768,2,321,20,2026-02-13
8838,1768,3,64,54,2026-02-15
8839,1768,4,392,25,2026-02-23
8840,1768,5,361,50,2026-02-24
8841,1769,1,161,51,2026-03-12
8842,1769,2,345,26,2026-03-02
8843,1769,3,16,60,2026-03-01
8844,1769,4,494,38,2026-02-24
8845,1769,5,51,76,2026-02-25
8846,1770,1,402,77,2026-03-01
8847,1770,2,377,76,2026-03-01
8848,1770,3,30,83,2026-03-09
8849,1770,4,462,61,2026-03-07
8850,1770,5,428,95,2026-02-12
8851,1771,1,485,91,2026-03-05
8852,1771,2,297,66,2026-02-23
8853,1771,3,378,80,2026-03-12
8854,1771,4,398,26,2026-02-26
8855,1771,5,36,73,2026-03-07
8856,1772,1,199,29,2026-02-18
8857,1772,2,15,66,2026-02-23
8858,1772,3,119,29,2026-02-23
8859,1772,4,202,21,2026-02-13
8860,1772,5,80,66,2026-03-05
8861,1773,1,452,72,2026-03-06
8862,1773,2,143,82,2026-02-18
8863,1773,3,213,81,2026-03-04
8864,1773,4,433,65,2026-02-22
8865,1773,5,437,81,2026-02-15
8866,1774,1,58,39,2026-03-12
8867,1774,2,64,87,2026-02-20
8868,1774,3,271,77,2026-02-23
8869,1774,4,348,29,2026-03-07
8870,1774,5,468,85,2026-02-11
8871,1775,1,471,72,2026-02-16
8872,1775,2,198,70,2026-03-06
8873,1775,3,248,89,2026-03-09
8874,1775,4,469,65,2026-02-26
8875,1775,5,386,83,2026-02-15
8876,1776,1,302,71,2026-03-05
8877,1776,2,221,50,2026-03-09
8878,1776,3,306,32,2026-03-12
8879,1776,4,441,33,2026-02-26
8880,1776,5,99,54,2026-03-08
8881,1777,1,285,87,2026-02-11
8882,1777,2,125,50,2026-02-18
8883,1777,3,469,46,2026-02-25
8884,1777,4,107,37,2026-03-08
8885,1777,5,493,99,2026-02-20
8886,1778,1,133,43,2026-03-02
8887,1778,2,333,32,2026-02-14
8888,1778,3,83,90,2026-03-09
8889,1778,4,385,56,2026-02-22
8890,1778,5,393,98,2026-03-09
8891,1779,1,125,77,2026-02-23
8892,1779,2,164,51,2026-02-22
8893,1779,3,102,91,2026-03-11
8894,1779,4,362,66,2026-02-13
8895,1779,5,138,80,2026-02-24
8896,1780,1,428,67,2026-03-05
8897,1780,2,92,52,2026-02-19
8898,1780,3,86,96,2026-02-21
8899,1780,4,409,56,2026-03-03
8900,1780,5,248,97,2026-02-26
8901,1781,1,71,42,2026-03-09
8902,1781,2,298,48,2026-02-27
8903,1781,3,238,71,2026-02-28
8904,1781,4,117,61,2026-02-26
8905,1781,5,67,70,2026-02-11
8906,1782,1,380,73,2026-03-10
8907,1782,2,170,31,2026-03-06
8908,1782,3,359,85,2026-03-10
8909,1782,4,314,94,2026-02-22
8910,1782,5,75,75,2026-02-27
8911,1783,1,186,96,2026-02-23
8912,1783,2,163,81,2026-02-24
8913,1783,3,71,42,2026-02-26
8914,1783,4,297,40,2026-03-09
8915,1783,5,338,90,2026-02-18
8916,1784,1,33,58,2026-03-03
8917,1784,2,11,66,2026-02-27
8918,1784,3,470,58,2026-02-24
8919,1784,4,176,54,2026-02-26
8920,1784,5,61,60,2026-02-16
8921,1785,1,273,53,2026-02-13
8922,1785,2,53,79,2026-02-15
8923,1785,3,314,100,2026-03-04
8924,1785,4,388,99,2026-02-13
8925,1785,5,372,74,2026-02-26
8926,1786,1,1,52,2026-02-19
8927,1786,2,84,42,2026-03-07
8928,1786,3,202,89,2026-02-12
8929,1786,4,292,94,2026-03-02
8930,1786,5,131,24,2026-03-08
8931,1787,1,114,71,2026-02-26
8932,1787,2,77,83,2026-02-19
8933,1787,3,103,48,2026-02-27
8934,1787,4,351,92,2026-02-14
8935,1787,5,52,85,2026-03-08
8936,1788,1,307,84,2026-03-01
8937,1788,2,308,79,2026-02-18
8938,1788,3,195,26,2026-02-28
8939,1788,4,158,85,2026-02-27
8940,1788,5,306,74,2026-02-23
8941,1789,1,52,47,2026-02-26
8942,1789,2,494,51,2026-02-19
8943,1789,3,31,67,2026-02-16
8944,1789,4,103,73,2026-03-10
8945,1789,5,35,78,2026-03-04
8946,1790,1,71,51,2026-02-16
8947,1790,2,289,85,2026-02-17
8948,1790,3,363,77,2026-02-20
8949,1790,4,180,61,2026-02-16
8950,1790,5,190,53,2026-02-11
8951,1791,1,166,72,2026-02-19
8952,1791,2,285,55,2026-02-23
8953,1791,3,376,51,2026-02-25
8954,1791,4,58,30,2026-02-11
8955,1791,5,498,42,2026-02-12
8956,1792,1,351,51,2026-03-10
8957,1792,2,71,27,2026-03-11
8958,1792,3,128,67,2026-02-21
8959,1792,4,177,90,2026-02-11
8960,1792,5,103,91,2026-02-16
8961,1793,1,81,94,2026-02-13
8962,1793,2,389,42,2026-02-14
8963,1793,3,149,70,2026-03-01
8964,1793,4,430,82,2026-02-21
8965,1793,5,213,63,2026-02-20
8966,1794,1,364,31,2026-02-23
8967,1794,2,381,67,2026-02-11
8968,1794,3,377,43,2026-02-28
8969,1794,4,325,89,2026-02-21
8970,1794,5,459,85,2026-03-04
8971,1795,1,250,45,2026-03-04
8972,1795,2,96,56,2026-03-07
8973,1795,3,117,52,2026-02-24
8974,1795,4,451,80,2026-02-19
8975,1795,5,311,95,2026-02-17
8976,1796,1,399,23,2026-02-17
8977,1796,2,418,40,2026-02-13
8978,1796,3,197,61,2026-03-04
8979,1796,4,65,70,2026-03-02
8980,1796,5,147,84,2026-03-04
8981,1797,1,354,31,2026-02-25
8982,1797,2,12,51,2026-02-19
8983,1797,3,236,54,2026-03-12
8984,1797,4,422,51,2026-03-10
8985,1797,5,469,69,2026-02-26
8986,1798,1,220,21,2026-03-04
8987,1798,2,91,85,2026-03-04
8988,1798,3,331,65,2026-02-11
8989,1798,4,205,45,2026-02-23
8990,1798,5,125,71,2026-02-18
8991,1799,1,361,33,2026-02-11
8992,1799,2,142,84,2026-02-15
8993,1799,3,52,31,2026-02-19
8994,1799,4,2,46,2026-03-04
8995,1799,5,147,94,2026-02-11
8996,1800,1,38,20,2026-02-28
8997,1800,2,377,79,2026-03-12
8998,1800,3,153,37,2026-03-06
8999,1800,4,398,73,2026-02-25
9000,1800,5,50,61,2026-02-15
9001,1801,1,209,36,2026-03-10
9002,1801,2,368,56,2026-02-27
9003,1801,3,2,35,2026-03-01
9004,1801,4,248,87,2026-02-25
9005,1801,5,105,54,2026-02-12
9006,1802,1,155,43,2026-03-01
9007,1802,2,399,98,2026-03-02
9008,1802,3,110,65,2026-02-28
9009,1802,4,24,46,2026-02-18
9010,1802,5,489,28,2026-02-20
9011,1803,1,61,36,2026-02-28
9012,1803,2,90,39,2026-03-03
9013,1803,3,216,24,2026-02-22
9014,1803,4,142,85,2026-02-13
9015,1803,5,474,73,2026-02-12
9016,1804,1,144,71,2026-03-02
9017,1804,2,251,81,2026-03-05
9018,1804,3,459,68,2026-03-03
9019,1804,4,370,34,2026-03-07
9020,1804,5,164,60,2026-02-15
9021,1805,1,146,92,2026-02-24
9022,1805,2,193,74,2026-02-18
9023,1805,3,1,52,2026-03-08
9024,1805,4,492,76,2026-02-21
9025,1805,5,196,30,2026-02-17
9026,1806,1,44,25,2026-02-13
9027,1806,2,500,60,2026-02-27
9028,1806,3,69,34,2026-02-26
9029,1806,4,432,56,2026-02-12
9030,1806,5,224,90,2026-03-01
9031,1807,1,122,29,2026-02-24
9032,1807,2,85,55,2026-02-15
9033,1807,3,188,31,2026-02-17
9034,1807,4,488,29,2026-02-14
9035,1807,5,486,89,2026-03-09
9036,1808,1,429,74,2026-02-23
9037,1808,2,404,33,2026-02-17
9038,1808,3,36,61,2026-02-26
9039,1808,4,270,84,2026-02-13
9040,1808,5,488,78,2026-02-21
9041,1809,1,498,36,2026-03-05
9042,1809,2,420,64,2026-02-17
9043,1809,3,400,54,2026-02-25
9044,1809,4,309,62,2026-02-23
9045,1809,5,494,94,2026-02-18
9046,1810,1,469,62,2026-02-14
9047,1810,2,86,24,2026-03-02
9048,1810,3,27,84,2026-03-04
9049,1810,4,253,92,2026-03-04
9050,1810,5,316,55,2026-03-06
9051,1811,1,146,96,2026-02-28
9052,1811,2,400,38,2026-02-14
9053,1811,3,98,80,2026-03-02
9054,1811,4,365,43,2026-02-20
9055,1811,5,88,96,2026-02-23
9056,1812,1,426,49,2026-02-17
9057,1812,2,400,43,2026-02-28
9058,1812,3,391,65,2026-03-05
9059,1812,4,245,65,2026-02-20
9060,1812,5,241,73,2026-03-06
9061,1813,1,310,91,2026-02-12
9062,1813,2,80,39,2026-02-22
9063,1813,3,213,33,2026-02-26
9064,1813,4,271,66,2026-02-21
9065,1813,5,247,96,2026-02-14
9066,1814,1,328,85,2026-03-09
9067,1814,2,198,96,2026-02-15
9068,1814,3,446,74,2026-02-23
9069,1814,4,374,39,2026-03-06
9070,1814,5,105,51,2026-03-08
9071,1815,1,146,96,2026-03-03
9072,1815,2,419,49,2026-03-11
9073,1815,3,417,48,2026-02-27
9074,1815,4,114,52,2026-03-01
9075,1815,5,17,66,2026-02-15
9076,1816,1,122,68,2026-03-05
9077,1816,2,266,23,2026-02-27
9078,1816,3,297,68,2026-02-28
9079,1816,4,209,74,2026-02-16
9080,1816,5,499,91,2026-03-11
9081,1817,1,111,73,2026-02-22
9082,1817,2,425,38,2026-02-19
9083,1817,3,352,35,2026-02-14
9084,1817,4,112,73,2026-03-09
9085,1817,5,166,73,2026-02-15
9086,1818,1,142,22,2026-03-06
9087,1818,2,386,97,2026-02-16
9088,1818,3,297,41,2026-02-24
9089,1818,4,326,78,2026-03-07
9090,1818,5,206,91,2026-03-03
9091,1819,1,220,66,2026-03-03
9092,1819,2,284,91,2026-02-19
9093,1819,3,8,94,2026-03-05
9094,1819,4,58,92,2026-03-10
9095,1819,5,309,74,2026-02-16
9096,1820,1,253,79,2026-02-13
9097,1820,2,101,52,2026-03-03
9098,1820,3,387,83,2026-03-04
9099,1820,4,340,80,2026-02-26
9100,1820,5,44,31,2026-03-12
9101,1821,1,190,56,2026-02-12
9102,1821,2,350,73,2026-02-20
9103,1821,3,411,52,2026-02-23
9104,1821,4,477,52,2026-02-15
9105,1821,5,442,80,2026-02-19
9106,1822,1,418,70,2026-03-07
9107,1822,2,97,21,2026-03-03
9108,1822,3,346,39,2026-03-12
9109,1822,4,364,62,2026-03-08
9110,1822,5,366,71,2026-02-13
9111,1823,1,22,21,2026-03-09
